respondent_id,xyz_vaccine,seasonal_vaccine
43037,0.16772455,0.11395643
43038,0.9801338,0.9655974
43039,0.06495324,0.23264883
43040,0.7371627,0.91782236
43041,0.28422472,0.4194096
43042,0.07750922,0.41010422
43043,0.01945355,0.0449188
43044,0.013168436,0.05019641
43045,0.044914745,0.31633794
43046,0.074678935,0.029834287
43047,0.40723255,0.15023382
43048,0.1056062,0.1058729
43049,0.003395897,0.0062385597
43050,0.843973,0.9141515
43051,0.0006287855,0.055964366
43052,0.11214365,0.023986053
43053,0.33047423,0.9552001
43054,0.038968936,0.7202969
43055,0.37745708,0.59899485
43056,0.3991709,0.8892375
43057,0.11385932,0.83038753
43058,0.0033978135,0.60006857
43059,0.036337905,0.07618782
43060,0.0070773996,0.8422643
43061,0.8976034,0.87365943
43062,0.24279308,0.4321145
43063,0.055343267,0.60790205
43064,0.27242842,0.18839681
43065,0.8303346,0.8008088
43066,0.011948769,0.007927041
43067,0.2089524,0.24605684
43068,0.4587973,0.46609044
43069,0.0068853586,0.042016722
43070,0.7716286,0.845296
43071,0.020950392,0.852584
43072,0.9798871,0.98722327
43073,0.008459411,0.07576604
43074,0.1959088,0.24022156
43075,0.9178989,0.92057866
43076,0.49770886,0.7590182
43077,0.018620977,0.097041786
43078,0.073406324,0.13755019
43079,0.058049515,0.049477305
43080,0.15255913,0.16316482
43081,0.036889333,0.20624676
43082,0.21193653,0.31951714
43083,0.008393782,0.014282551
43084,0.040428128,0.74541116
43085,0.17906877,0.6987866
43086,0.004818797,0.05358378
43087,0.13311657,0.7999483
43088,0.70815754,0.9071008
43089,0.55242544,0.73244196
43090,0.01786073,0.87181884
43091,0.38292956,0.11941105
43092,0.027427474,0.04690839
43093,0.04971855,0.97260576
43094,0.47723556,0.7432118
43095,0.508301,0.55067694
43096,0.100376934,0.10687372
43097,0.2868345,0.8536449
43098,0.123361066,0.6669831
43099,0.08814128,0.17115596
43100,0.011666391,0.20092101
43101,0.81432843,0.92566526
43102,0.08850689,0.1027918
43103,0.07285414,0.092378184
43104,0.5352638,0.9585389
43105,0.018377747,0.63216335
43106,0.06220757,0.015133293
43107,0.11521357,0.8814584
43108,0.4424587,0.2268609
43109,0.0044780313,0.2724881
43110,0.013478226,0.6924313
43111,0.05867771,0.42193708
43112,0.013604041,0.095259055
43113,0.10956039,0.84982824
43114,0.22836086,0.6060196
43115,0.14631121,0.5219595
43116,0.8865889,0.9326995
43117,0.12875478,0.26427174
43118,0.07106643,0.3364121
43119,0.8750528,0.95205027
43120,0.33409387,0.9487328
43121,0.047371022,0.97733957
43122,0.5318341,0.7648554
43123,0.011367748,0.18627204
43124,0.047083832,0.034537
43125,0.046622477,0.19529057
43126,0.071724266,0.9335964
43127,0.055723302,0.08916658
43128,0.022631511,0.8346267
43129,0.00768552,0.14856471
43130,0.017539063,0.94562954
43131,0.1424041,0.6432676
43132,0.06290175,0.45197642
43133,0.34076688,0.7185032
43134,0.22751917,0.14630556
43135,0.06408628,0.9077368
43136,0.01569393,0.41920063
43137,0.0281503,0.8528256
43138,0.43393108,0.31585947
43139,0.02556576,0.9544855
43140,0.0417323,0.5553195
43141,0.9101857,0.9739811
43142,0.9268747,0.9605567
43143,0.00295937,0.20924018
43144,0.08735233,0.70717376
43145,0.9409501,0.9861925
43146,0.24341889,0.66694397
43147,0.04190501,0.20186639
43148,0.9574902,0.98078716
43149,0.071270436,0.7657678
43150,0.016509112,0.91616374
43151,0.028164105,0.6608346
43152,0.007120353,0.0022526176
43153,0.76056653,0.9568075
43154,0.18426555,0.5366222
43155,0.016904877,0.02720027
43156,0.32498595,0.803923
43157,0.09919663,0.22225623
43158,0.0007749131,0.031025147
43159,0.033141185,0.12771025
43160,0.18895656,0.93192786
43161,0.969271,0.98643804
43162,0.13612781,0.9448442
43163,0.027530406,0.46732244
43164,0.18881324,0.35848734
43165,0.16046081,0.8789996
43166,0.7521494,0.57056606
43167,0.13369107,0.90740156
43168,0.24209017,0.74707025
43169,0.08609033,0.035624605
43170,0.0060134837,0.97022533
43171,0.028709996,0.412384
43172,0.017521866,0.07023351
43173,0.014345793,0.024498554
43174,0.078136615,0.77793366
43175,0.02009399,0.56275326
43176,0.06324751,0.06320138
43177,0.025738697,0.8445799
43178,0.09803285,0.12834296
43179,0.07633802,0.52582604
43180,0.25517422,0.26550883
43181,0.061383355,0.5803632
43182,0.06327309,0.3867969
43183,0.8230673,0.7567277
43184,0.010833625,0.019589009
43185,0.021297745,0.33520263
43186,0.030950457,0.83767354
43187,0.12794955,0.8929805
43188,0.11336197,0.22144061
43189,0.10997973,0.5083752
43190,0.9129276,0.98542655
43191,0.06958694,0.030844023
43192,0.8336846,0.61238945
43193,0.041533094,0.11394989
43194,0.017410005,0.1231928
43195,0.011618441,0.9517246
43196,0.12631552,0.010986678
43197,0.8750535,0.8973953
43198,0.64534044,0.93870926
43199,0.07422172,0.021855569
43200,0.05478263,0.16903527
43201,0.37486878,0.94883615
43202,0.005380044,0.59129775
43203,0.007697264,0.0699197
43204,0.0034144772,0.0249289
43205,0.82526255,0.9868025
43206,0.90954256,0.8956141
43207,0.10136334,0.04974345
43208,0.04557153,0.07738013
43209,0.8675513,0.9696763
43210,0.5253698,0.86317444
43211,0.02533512,0.860476
43212,0.019936347,0.8377915
43213,0.15025006,0.37150183
43214,0.06615691,0.06603338
43215,0.089803316,0.94967234
43216,0.018355465,0.15787205
43217,0.09871579,0.91117346
43218,0.6229142,0.094256826
43219,0.26810876,0.22661713
43220,0.026337292,0.07151174
43221,0.23269445,0.13452238
43222,0.3436411,0.95961004
43223,0.38817832,0.83673906
43224,0.09649577,0.20617127
43225,0.7944783,0.7838312
43226,0.7342826,0.9536501
43227,0.098804474,0.13809526
43228,0.07528208,0.7065236
43229,0.7458642,0.3122356
43230,0.7536773,0.53235674
43231,0.02128771,0.06800341
43232,0.00026741473,0.017626768
43233,0.0680775,0.26242456
43234,0.0069346204,0.3117646
43235,0.9209623,0.9754858
43236,0.40740544,0.90927577
43237,0.023347225,0.113507435
43238,0.07120197,0.92884886
43239,0.64152306,0.9584068
43240,0.010694605,0.09998924
43241,0.22766049,0.37570685
43242,0.18886419,0.8862089
43243,0.006475225,0.98842674
43244,0.01463683,0.12757103
43245,0.03447828,0.0049502826
43246,0.09111301,0.43701196
43247,0.0051107025,0.99033606
43248,0.047942746,0.28204122
43249,0.03850984,0.12702645
43250,0.15252718,0.19866787
43251,0.27801132,0.072916426
43252,0.020603295,0.9802879
43253,0.5554795,0.8532577
43254,0.17205688,0.8442621
43255,0.3181006,0.63574797
43256,0.005651692,0.15360667
43257,0.21928635,0.8245393
43258,0.00860625,0.41147593
43259,0.024432799,0.65720683
43260,0.85736865,0.57127374
43261,0.041031107,0.46868303
43262,0.0556733,0.25539127
43263,0.109001465,0.6746547
43264,0.766573,0.33581787
43265,0.25920275,0.3983695
43266,0.04808101,0.09173859
43267,0.12103892,0.8231258
43268,0.29426184,0.8781392
43269,0.019547394,0.8279008
43270,0.62160033,0.7764291
43271,0.86956865,0.95666826
43272,0.42077318,0.85469645
43273,0.07763049,0.023803934
43274,0.6099499,0.8152825
43275,0.053283956,0.7894204
43276,0.5640986,0.8412071
43277,0.06978188,0.21812597
43278,0.046619408,0.4141513
43279,0.075396925,0.3171302
43280,0.27592576,0.18537404
43281,0.4080012,0.80893457
43282,0.57093847,0.73922676
43283,0.001237645,0.00835715
43284,0.07752258,0.06655867
43285,0.019758174,0.5750418
43286,0.9462088,0.97676045
43287,0.4067532,0.9390971
43288,0.070013374,0.698437
43289,0.0029484201,0.025946315
43290,0.3388183,0.9799826
43291,0.9033936,0.9267202
43292,0.30955034,0.17429931
43293,0.014619634,0.7497889
43294,0.011617176,0.7321764
43295,0.00607519,0.008629488
43296,0.10343522,0.7798817
43297,0.019091764,0.036509708
43298,0.135826,0.8280584
43299,0.054865815,0.07926799
43300,0.056148265,0.87269056
43301,0.036664236,0.09368891
43302,0.05498362,0.49101532
43303,0.006012808,0.066754974
43304,0.0049063694,0.10111261
43305,0.35483357,0.87920856
43306,0.017682597,0.40186882
43307,0.050686315,0.63957953
43308,0.787341,0.9719425
43309,0.03843592,0.5547076
43310,0.08157059,0.30504292
43311,0.009800767,0.14440379
43312,0.023663457,0.056539852
43313,0.016959557,0.23298997
43314,0.005493824,0.065616794
43315,0.0649204,0.21691576
43316,0.8730822,0.96335065
43317,0.08616862,0.33973986
43318,0.034385934,0.24004784
43319,0.015395468,0.25271314
43320,0.4857261,0.8588494
43321,0.04317504,0.14534372
43322,0.0047583804,0.012107747
43323,0.51936924,0.5945488
43324,0.008120103,0.062770694
43325,0.0042277295,0.04147232
43326,0.029520903,0.41293347
43327,0.014762433,0.035693035
43328,0.23153727,0.9142882
43329,0.81340593,0.91759884
43330,0.15394817,0.16758865
43331,0.6300356,0.98028207
43332,0.019472105,0.36566594
43333,0.008194961,0.17134365
43334,0.05545615,0.5953694
43335,0.21546768,0.1944721
43336,0.24908568,0.11871985
43337,0.028939925,0.022175122
43338,0.020272555,0.72959465
43339,0.04153372,0.10218285
43340,0.07091801,0.019225482
43341,0.041763287,0.19196877
43342,0.017230524,0.12626304
43343,0.03445911,0.03517968
43344,0.16976796,0.46660528
43345,0.0046180952,0.0059935506
43346,0.12743638,0.017866034
43347,0.023497097,0.5868941
43348,0.028115256,0.7186524
43349,0.96617,0.9678624
43350,0.9881144,0.9225273
43351,0.66781807,0.04563362
43352,0.02774627,0.3468797
43353,0.058119275,0.9328839
43354,0.027433753,0.05004614
43355,0.011928756,0.78935915
43356,0.08993951,0.10595805
43357,0.033037152,0.050814293
43358,0.04677613,0.44341677
43359,0.7286835,0.024224905
43360,0.13707004,0.9006804
43361,0.17346846,0.2899293
43362,0.02458257,0.016227966
43363,0.08246922,0.1267161
43364,0.39896554,0.045185857
43365,0.24035421,0.8755401
43366,0.0038379726,0.674305
43367,0.2502855,0.83772993
43368,0.21374628,0.9057939
43369,0.04750929,0.098622516
43370,0.744027,0.965169
43371,0.008966159,0.10225368
43372,0.09401948,0.69502383
43373,0.07645693,0.71328926
43374,0.020854186,0.24254349
43375,0.04083014,0.059809685
43376,0.018950172,0.10768084
43377,0.0014087014,0.04939499
43378,0.014435257,0.5253975
43379,0.12692718,0.23067687
43380,0.0048101107,0.012882477
43381,0.0129316,0.034152713
43382,0.18443577,0.34099767
43383,0.013209272,0.8903843
43384,0.1339122,0.7606024
43385,0.015218614,0.4447112
43386,0.015977614,0.022127416
43387,0.076798335,0.38682622
43388,0.9913884,0.9950896
43389,0.05615362,0.55812144
43390,0.47613233,0.928568
43391,0.02196578,0.61908233
43392,0.008901294,0.028802408
43393,0.15941657,0.88874507
43394,0.062459063,0.57603323
43395,0.347125,0.47348112
43396,0.0019201887,0.0448111
43397,0.053533874,0.9333996
43398,0.3360454,0.8022263
43399,0.10620898,0.46714154
43400,0.030590221,0.13285755
43401,0.06068252,0.3406084
43402,0.0066775316,0.1226921
43403,0.02183935,0.15158023
43404,0.6414317,0.18273348
43405,0.10250257,0.83574647
43406,0.85604084,0.81779355
43407,0.8925599,0.98368996
43408,0.96608526,0.9506594
43409,0.624212,0.49546283
43410,0.008563487,0.27253026
43411,0.013111328,0.45844808
43412,0.08057453,0.87321246
43413,0.017420115,0.4553459
43414,0.009441065,0.026525231
43415,0.17521761,0.34285262
43416,0.1553333,0.64839923
43417,0.083067015,0.03785262
43418,0.22396407,0.8962964
43419,0.072187096,0.96066046
43420,0.060237605,0.13551247
43421,0.042204805,0.058852974
43422,0.027247114,0.16560724
43423,0.10019073,0.7032525
43424,0.20171882,0.8835479
43425,0.00723661,0.6497687
43426,0.6007987,0.8675778
43427,0.011555339,0.5787193
43428,0.9893796,0.9671359
43429,0.41271877,0.94038904
43430,0.13851057,0.012768158
43431,0.13716964,0.12436761
43432,0.46740556,0.8490898
43433,0.0077641397,0.12285029
43434,0.037771672,0.44123352
43435,0.01494955,0.082027
43436,0.63467187,0.65076923
43437,0.019125057,0.7956049
43438,0.2086854,0.6478788
43439,0.19873776,0.14786163
43440,0.074086845,0.18865637
43441,0.0052716457,0.09550637
43442,0.031182406,0.21433626
43443,0.07378683,0.39898393
43444,0.014826939,0.07843064
43445,0.8467806,0.9301022
43446,0.008786091,0.048085343
43447,0.0010656324,0.2020673
43448,0.0028791323,0.045930978
43449,0.014351735,0.07012128
43450,0.06451317,0.62561274
43451,0.0073060524,0.52301586
43452,0.09417477,0.12900914
43453,0.67134064,0.47008276
43454,0.13408689,0.11217666
43455,0.08739341,0.80235976
43456,0.035868894,0.9384878
43457,0.24186482,0.5465523
43458,0.6234605,0.886845
43459,0.122518726,0.57735246
43460,0.75683975,0.8865888
43461,0.25256217,0.066038445
43462,0.11124084,0.42676356
43463,0.36707133,0.4762899
43464,0.006861646,0.043011334
43465,0.091806166,0.072361425
43466,0.011940986,0.11151979
43467,0.3505895,0.69877505
43468,0.71187747,0.4127847
43469,0.07953556,0.44151106
43470,0.083762616,0.075155936
43471,0.4960413,0.7778881
43472,0.64377356,0.83520794
43473,0.08246024,0.101545736
43474,0.005376221,0.026979249
43475,0.015554919,0.196583
43476,0.26866868,0.041695464
43477,0.006578693,0.47080216
43478,0.484128,0.70872813
43479,0.022157034,0.8401058
43480,0.00534052,0.07992666
43481,0.03495605,0.7218343
43482,0.15128165,0.34528348
43483,0.056469996,0.8136025
43484,0.0035045622,0.98027956
43485,0.0006904563,0.35845646
43486,0.48816642,0.93888795
43487,0.0715135,0.04750891
43488,0.21363828,0.8982204
43489,0.23093705,0.4891729
43490,0.11758139,0.10659045
43491,0.6297712,0.8864007
43492,0.16656154,0.1853767
43493,0.022374397,0.30742848
43494,0.10919243,0.14384612
43495,0.004765565,0.20527731
43496,0.028987607,0.17740835
43497,0.57928234,0.8076023
43498,0.39073592,0.73741835
43499,0.8192174,0.9764896
43500,0.020406324,0.5546818
43501,0.0950509,0.14286879
43502,0.040102746,0.6330925
43503,0.028864779,0.56561214
43504,0.19992639,0.4308577
43505,0.02594319,0.0595732
43506,0.6096657,0.9679589
43507,0.007957824,0.06258847
43508,0.0010203575,0.02472208
43509,0.15112424,0.5297298
43510,0.48879528,0.849708
43511,0.008043781,0.034048147
43512,0.4838456,0.8052692
43513,0.040852875,0.07041453
43514,0.4848699,0.1508424
43515,0.006351019,0.05342017
43516,0.7297932,0.617482
43517,0.0112516675,0.7694326
43518,0.022322575,0.08983598
43519,0.0065148314,0.020233648
43520,0.1420829,0.2934079
43521,0.050030746,0.56119627
43522,0.0065080514,0.5987128
43523,0.10559856,0.9556876
43524,0.29758036,0.8747118
43525,0.036961842,0.100870125
43526,0.018374093,0.27546346
43527,0.009157288,0.8000696
43528,0.024260262,0.72418046
43529,0.06521733,0.88353294
43530,0.27217948,0.97642493
43531,0.049191404,0.24411696
43532,0.0008526284,0.029752914
43533,0.12195212,0.17850974
43534,0.12105774,0.2301169
43535,0.97333187,0.9891889
43536,0.0071155103,0.121394664
43537,0.8232334,0.9748883
43538,0.12777954,0.55972856
43539,0.8438231,0.97434753
43540,0.021321712,0.15674339
43541,0.96411186,0.60303956
43542,0.46229535,0.39335686
43543,0.102660805,0.8133089
43544,0.65048206,0.29644695
43545,0.33383393,0.7733324
43546,0.030190362,0.8237677
43547,0.055511974,0.9222138
43548,0.34699246,0.11925808
43549,0.011135531,0.10810913
43550,0.0420156,0.1813851
43551,0.16257708,0.7154247
43552,0.51260734,0.8194875
43553,0.037808735,0.113021724
43554,0.009899611,0.80784786
43555,0.016815096,0.30964655
43556,0.75735044,0.90008754
43557,0.8213251,0.8952199
43558,0.014366352,0.14530675
43559,0.020794457,0.69428736
43560,0.15888427,0.8647599
43561,0.85408217,0.8523653
43562,0.03171502,0.47730958
43563,0.04744646,0.30715206
43564,0.014936875,0.12648532
43565,0.76906055,0.75817823
43566,0.7014069,0.88734853
43567,0.02503021,0.08750009
43568,0.06451949,0.36202216
43569,0.836824,0.69806945
43570,0.12826258,0.98525256
43571,0.017046452,0.12454332
43572,0.01898936,0.068691865
43573,0.02866204,0.10880771
43574,0.7694661,0.8830605
43575,0.13044435,0.3934614
43576,0.16377176,0.51436377
43577,0.009819447,0.101352654
43578,0.021355439,0.05322485
43579,0.033855334,0.8417377
43580,0.17409915,0.13179609
43581,0.89286315,0.8402413
43582,0.28217393,0.8626204
43583,0.012090084,0.013348816
43584,0.13324106,0.9641042
43585,0.054927092,0.22484116
43586,0.034909617,0.022642182
43587,0.021860514,0.7896445
43588,0.5858476,0.90978354
43589,0.05207106,0.34946865
43590,0.36454293,0.72879976
43591,0.011355872,0.06948681
43592,0.026936553,0.80048484
43593,0.21163374,0.0358422
43594,0.0066886456,0.03339555
43595,0.530229,0.43546364
43596,0.11670168,0.06806717
43597,0.46785665,0.9037265
43598,0.11362281,0.19056718
43599,0.93707687,0.99084806
43600,0.0004968532,0.013032978
43601,0.011633169,0.07849144
43602,0.08434621,0.34915447
43603,0.0036286663,0.014163509
43604,0.03227449,0.26468468
43605,0.028861657,0.048085585
43606,0.023413964,0.06588653
43607,0.034092996,0.36965922
43608,0.56930804,0.88713413
43609,0.78473836,0.8530142
43610,0.5759343,0.3849641
43611,0.8452638,0.9586695
43612,0.20380382,0.2976562
43613,0.373059,0.4091442
43614,0.09997189,0.19235416
43615,0.4208896,0.5112176
43616,0.16558804,0.2653766
43617,0.5747773,0.54481107
43618,0.0031844918,0.02295683
43619,0.7055289,0.52233136
43620,0.37577912,0.22010301
43621,0.0048911953,0.032191798
43622,0.67102814,0.8334249
43623,0.056530014,0.29497844
43624,0.014403509,0.091779396
43625,0.48498842,0.5663857
43626,0.024077496,0.05656564
43627,0.003576919,0.029496064
43628,0.21755466,0.12573099
43629,0.0075626182,0.050385453
43630,0.07926224,0.71916646
43631,0.21028715,0.13557033
43632,0.33622628,0.8800528
43633,0.5284335,0.1776887
43634,0.2629966,0.2893875
43635,0.92611283,0.9704658
43636,0.2784163,0.30037847
43637,0.42450973,0.3238609
43638,0.3253724,0.1398523
43639,0.06189347,0.07150189
43640,0.23630995,0.59031385
43641,0.012246079,0.6015718
43642,0.04417523,0.208872
43643,0.0024237058,0.5020629
43644,0.1971905,0.37618357
43645,0.12181319,0.9259464
43646,0.010538852,0.077243716
43647,0.14185885,0.43725
43648,0.0896679,0.1379775
43649,0.8814045,0.27390316
43650,0.03488212,0.42075557
43651,0.72636914,0.978226
43652,0.0501993,0.86251086
43653,0.9476401,0.9702964
43654,0.5084253,0.8742243
43655,0.0023632094,0.45722607
43656,0.1032609,0.37527406
43657,0.13330051,0.043139983
43658,0.005108223,0.8963995
43659,0.0074445666,0.61647844
43660,0.1170164,0.19656605
43661,0.7627314,0.8948242
43662,0.80337846,0.8624809
43663,0.10348763,0.8723322
43664,0.09557555,0.5920318
43665,0.0019670893,0.48085666
43666,0.0051041967,0.04057282
43667,0.01431403,0.568873
43668,0.3242834,0.2332926
43669,0.030105677,0.043682445
43670,0.14750254,0.15038803
43671,0.016241392,0.596497
43672,0.1256619,0.099888965
43673,0.37867653,0.7999636
43674,0.15781333,0.49560726
43675,0.03338236,0.056346178
43676,0.31150573,0.1992333
43677,0.0015846904,0.011259876
43678,0.024874566,0.02606501
43679,0.01236551,0.11669347
43680,0.0038259046,0.09047557
43681,0.088020004,0.9269484
43682,0.059486814,0.09072329
43683,0.020856196,0.9091496
43684,0.9364029,0.88780606
43685,0.04046563,0.19216296
43686,0.71853065,0.85238826
43687,0.18571386,0.23347637
43688,0.13838708,0.4797358
43689,0.004948679,0.053685732
43690,0.10654757,0.95605326
43691,0.072026044,0.5764639
43692,0.008783437,0.9438454
43693,0.82033575,0.786383
43694,0.030541178,0.12321437
43695,0.80807096,0.9658205
43696,0.11059789,0.14072426
43697,0.0881397,0.68822384
43698,0.03103929,0.015193187
43699,0.024833672,0.14079253
43700,0.16708973,0.7513076
43701,0.38802075,0.65001166
43702,0.06833383,0.1069982
43703,0.07678196,0.409356
43704,0.001314294,0.021699075
43705,0.2068933,0.8657174
43706,0.12633912,0.41719672
43707,0.037936486,0.59314
43708,0.6894783,0.77369714
43709,0.20692474,0.88181055
43710,0.009423729,0.9579027
43711,0.016748048,0.9785135
43712,0.75072277,0.88300645
43713,0.015891964,0.12922958
43714,0.050859712,0.41553938
43715,0.117225215,0.5787459
43716,0.18140563,0.68454087
43717,0.18398516,0.20915546
43718,0.0132288765,0.02854117
43719,0.0061941613,0.5366939
43720,0.17256263,0.46514875
43721,0.66180015,0.36005855
43722,0.33700764,0.9160807
43723,0.24568276,0.46994856
43724,0.0039353045,0.08684308
43725,0.03609624,0.07832541
43726,0.23622541,0.54557943
43727,0.12930112,0.1920205
43728,0.026718574,0.23539558
43729,0.7587392,0.6495071
43730,0.2519399,0.69836706
43731,0.8357826,0.2867286
43732,0.004732026,0.3204063
43733,0.0038455783,0.61538255
43734,0.025317281,0.5614591
43735,0.009467688,0.69439125
43736,0.10206522,0.965665
43737,0.06606078,0.055351593
43738,0.8585023,0.96117204
43739,0.053287853,0.31534186
43740,0.6341298,0.9725645
43741,0.0035847689,0.19959477
43742,0.30607012,0.07597063
43743,0.90405023,0.8907429
43744,0.02928214,0.05883882
43745,0.9028914,0.8883432
43746,0.12487875,0.6369807
43747,0.49290106,0.69673336
43748,0.13711983,0.27755484
43749,0.047464587,0.05288644
43750,0.19253248,0.078019045
43751,0.7802682,0.98611164
43752,0.37183133,0.5708318
43753,0.037161004,0.06480926
43754,0.6186783,0.92106736
43755,0.2418736,0.4680821
43756,0.010000632,0.07228541
43757,0.014598402,0.6966289
43758,0.025247535,0.3893479
43759,0.22705479,0.9789939
43760,0.0945335,0.80448383
43761,0.7344368,0.92354465
43762,0.024199035,0.052697368
43763,0.9804215,0.99510396
43764,0.01306,0.41463998
43765,0.33378664,0.96746314
43766,0.008887746,0.006260403
43767,0.099742584,0.10257965
43768,0.07603239,0.2207527
43769,0.03527228,0.2516705
43770,0.5027687,0.92177653
43771,0.8812914,0.9670191
43772,0.0067947665,0.027886998
43773,0.035007022,0.014009401
43774,0.104557656,0.8621381
43775,0.14966565,0.3617435
43776,0.27397114,0.747229
43777,0.054483328,0.104824394
43778,0.11854189,0.14685304
43779,0.73188514,0.95289564
43780,0.09911193,0.30205163
43781,0.0056158276,0.05366174
43782,0.23666158,0.8225315
43783,0.19058622,0.08419325
43784,0.010689188,0.054740988
43785,0.035736993,0.69438887
43786,0.82587034,0.8689847
43787,0.97386193,0.9740189
43788,0.49278638,0.33307746
43789,0.18413182,0.4763616
43790,0.016636455,0.01885099
43791,0.107467204,0.10536914
43792,0.18437935,0.76470256
43793,0.0076219463,0.01635828
43794,0.0490678,0.023877848
43795,0.02504233,0.13826753
43796,0.9038073,0.942631
43797,0.032988984,0.24442963
43798,0.19209798,0.87912
43799,0.31748644,0.096313484
43800,0.027609814,0.09516702
43801,0.029466894,0.6296223
43802,0.05188072,0.21069431
43803,0.014510717,0.055793367
43804,0.3415872,0.40906814
43805,0.08314586,0.9118626
43806,0.10455202,0.60354424
43807,0.61379224,0.15161537
43808,0.024071205,0.017800812
43809,0.06044382,0.050091553
43810,0.13049194,0.16823956
43811,0.80185735,0.93126553
43812,0.024413105,0.02615398
43813,0.81850165,0.93502736
43814,0.06405711,0.6106993
43815,0.056023292,0.8768652
43816,0.3628135,0.8675975
43817,0.006269237,0.72978383
43818,0.050713297,0.57986146
43819,0.038363468,0.27987298
43820,0.49426568,0.7937327
43821,0.20712543,0.49884158
43822,0.49879828,0.87531507
43823,0.002400349,0.09195521
43824,0.23193766,0.56358725
43825,0.008402292,0.9844898
43826,0.004648526,0.66046625
43827,0.0032278297,0.089526966
43828,0.61075664,0.4332001
43829,0.0013702237,0.012632501
43830,0.019063406,0.14516172
43831,0.003795054,0.23947588
43832,0.048545975,0.97717744
43833,0.074719705,0.51622236
43834,0.0032970288,0.06332
43835,0.92436105,0.9835423
43836,0.006166484,0.6376337
43837,0.10480978,0.18032955
43838,0.21222663,0.3844798
43839,0.0007311148,0.19877188
43840,0.019377308,0.17342074
43841,0.04112287,0.26710212
43842,0.029001845,0.31794772
43843,0.27277222,0.10798777
43844,0.5780407,0.8375729
43845,0.011170744,0.9553526
43846,0.10072277,0.7028623
43847,0.048086,0.8906458
43848,0.09264556,0.5254666
43849,0.019089496,0.045332197
43850,0.47158024,0.81214243
43851,0.00339475,0.36658308
43852,0.03730763,0.28611872
43853,0.017841635,0.58585334
43854,0.09437243,0.67601454
43855,0.8343462,0.9461365
43856,0.23802893,0.6312602
43857,0.0072930157,0.95551777
43858,0.6889813,0.8682449
43859,0.019524619,0.17423807
43860,0.013933647,0.26796255
43861,0.0764836,0.5093967
43862,0.24408716,0.045426134
43863,0.004253997,0.036922324
43864,0.026579749,0.23131779
43865,0.35353267,0.55675185
43866,0.051729772,0.17475504
43867,0.012154725,0.14571218
43868,0.0139723215,0.38646194
43869,0.55813277,0.9559892
43870,0.2167009,0.09953768
43871,0.03231939,0.312172
43872,0.029535858,0.3574012
43873,0.0124867475,0.2708653
43874,0.04634403,0.8816726
43875,0.25404376,0.91655403
43876,0.16078287,0.55926985
43877,0.02313842,0.79841274
43878,0.23291394,0.7009573
43879,0.44759342,0.6563882
43880,0.05142694,0.9104122
43881,0.5202497,0.7400448
43882,0.028237808,0.31657153
43883,0.013075135,0.008588888
43884,0.28385285,0.75241613
43885,0.020459726,0.014192006
43886,0.02677542,0.023879314
43887,0.067141905,0.8117637
43888,0.08310479,0.06351466
43889,0.95206755,0.98047423
43890,0.68395585,0.9788256
43891,0.13521273,0.3234319
43892,0.76111007,0.89703536
43893,0.8532402,0.34491757
43894,0.052596625,0.16573074
43895,0.39025435,0.83449316
43896,0.12488022,0.6916767
43897,0.17382877,0.4273543
43898,0.06294325,0.065528356
43899,0.062298354,0.08396947
43900,0.06413494,0.2330174
43901,0.0076514767,0.06118081
43902,0.04018711,0.029847158
43903,0.25326005,0.88636416
43904,0.16000234,0.7856127
43905,0.48188826,0.87736595
43906,0.42087084,0.9516855
43907,0.18142542,0.22202869
43908,0.031443756,0.04528722
43909,0.020437889,0.14553674
43910,0.19100752,0.37456948
43911,0.007398951,0.091891944
43912,0.15600817,0.35891214
43913,0.10028512,0.13436034
43914,0.05330699,0.17361446
43915,0.8371514,0.8962322
43916,0.025887324,0.05812443
43917,0.39218396,0.5907481
43918,0.123491794,0.32071707
43919,0.061261743,0.43252268
43920,0.0027759983,0.0565881
43921,0.04983562,0.17011885
43922,0.012467283,0.49512655
43923,0.69052035,0.6019157
43924,0.40638262,0.5694754
43925,0.3221201,0.26078373
43926,0.09715376,0.3979576
43927,0.22983684,0.71642727
43928,0.09048098,0.44639802
43929,0.109718904,0.5701387
43930,0.005395176,0.021368898
43931,0.27696776,0.36928537
43932,0.52533597,0.8339765
43933,0.06095277,0.92633957
43934,0.39440018,0.87043124
43935,0.4816582,0.46939424
43936,0.028944194,0.7212836
43937,0.03486847,0.91152334
43938,0.059016805,0.047602072
43939,0.24024843,0.76361275
43940,0.9574772,0.95519584
43941,0.11108731,0.37990287
43942,0.0030035377,0.20709534
43943,0.0311927,0.06998817
43944,0.009731669,0.01936402
43945,0.017685687,0.5026126
43946,0.008180312,0.32113773
43947,0.41947433,0.9716119
43948,0.024020515,0.59268904
43949,0.22806975,0.45397174
43950,0.2148062,0.2834779
43951,0.02704315,0.044055387
43952,0.789223,0.96763325
43953,0.8526164,0.85678464
43954,0.02019595,0.08056211
43955,0.10116395,0.7090675
43956,0.36604086,0.66924113
43957,0.15550792,0.4611142
43958,0.009228019,0.20970178
43959,0.6425088,0.50508374
43960,0.025370322,0.069073945
43961,0.7912411,0.023457425
43962,0.045737963,0.9391344
43963,0.0615236,0.2049708
43964,0.054753784,0.099014245
43965,0.35026303,0.06809115
43966,0.2611683,0.5442647
